date,price,market_cap,volume_24h
2021-03-13 06:00:45.875,56766.601010834594,1058836187024.5416,58097174673.92435
2021-03-13 07:03:37.089,57086.55513924551,1064806969734.7769,58246155109.578735
2021-03-13 08:07:26.031,57800.12041708715,1069572252758.1261,58603720160.931725
2021-03-13 09:03:27.959,57507.985388135465,1072673448250.7355,58691182953.109795
2021-03-13 10:07:09.797,57585.70981621364,1073230643633.8506,58729980453.00157
2021-03-13 11:02:34.780,59223.275605059,1110839145139.0059,64410651645.96035
2021-03-13 12:01:12.736,59900.35578410297,1117302228227.3777,67709982122.08802
2021-03-13 13:03:58.180,59859.757524255445,1116547176648.315,69417600658.35393
2021-03-13 14:04:17.829,60019.154014865024,1115057332309.9011,66940366057.564674
2021-03-13 15:05:58.119,59926.72408340353,1118057012986.3286,67627263591.59044
2021-03-13 16:01:38.495,59674.24397445059,1112844151528.9663,66384478249.98179
2021-03-13 17:08:19.897,59950.68155738199,1117924366314.0764,64885030779.45475
2021-03-13 18:06:15.048,60382.29718572576,1119840507404.5215,65256947600.165886
2021-03-13 19:03:35.300,60200.25813827755,1122477685957.758,65112062769.1604
2021-03-13 20:01:03.669,60724.89915655216,1132693528280.4788,65449342919.71286
2021-03-13 21:02:50.611,61599.218625302914,1149451094184.3562,66783812205.62155
2021-03-13 22:02:21.010,60970.40074190444,1137035275282.1143,65435396850.143654
2021-03-13 23:04:44.768,61109.63405108519,1137655163951.0017,66912429759.68755
2021-03-14 00:04:20.839,61199.55658901807,1145191373521.5942,63816753924.77825
2021-03-14 01:00:28.338,61326.079083219214,1144397227174.032,66521344130.8744
2021-03-14 02:01:39.096,61223.72402261049,1142016838345.4575,67147476793.931
2021-03-14 03:01:55.238,61042.42369486592,1138636537665.073,66855220889.757416
2021-03-14 04:03:45.648,61339.67374704608,1144183839944.371,67053722732.88853
2021-03-14 05:05:00.422,61255.7324237413,1142620757295.2522,66287041602.45906
2021-03-14 06:01:13.193,61063.99589586749,1140737173912.1155,67043866881.22477
2021-03-14 07:01:05.674,61037.8521432208,1134235186680.8318,67304436501.383415
2021-03-14 08:02:11.347,60647.10897637241,1131277390405.551,66430879494.552986
2021-03-14 09:01:50.410,60740.918301944606,1134084254438.1685,63117500416.13352
2021-03-14 10:03:09.205,61039.70494831173,1139629063725.7043,65617566236.17864
2021-03-14 11:03:24.272,60376.25378544397,1124320038530.3896,59836096992.58146
2021-03-14 12:03:27.005,60258.93284698266,1122849451942.228,58066627813.732445
2021-03-14 13:01:22.117,60459.05192262697,1125640442127.6655,56129732617.2631
2021-03-14 14:04:07.326,59969.58879888484,1119082002582.649,54859874066.66665
2021-03-14 15:06:10.515,60060.95234158716,1120416359860.0762,54304520127.16307
2021-03-14 16:05:55.740,59618.13407057754,1115039249309.2683,53918575381.93474
2021-03-14 17:01:30.536,59627.55833353179,1115334112621.9104,53413823453.3841
2021-03-14 18:00:38.636,59895.3548754664,1117279324915.8481,52986193293.534676
2021-03-14 19:04:08.066,60237.92851996509,1123672294818.577,52751361510.8584
2021-03-14 20:04:04.071,59943.76454666465,1118914903855.6436,49551313584.22919
2021-03-14 21:00:16.959,60318.88660479486,1125187364666.9978,49980146962.57776
2021-03-14 22:01:14.177,60081.24363525743,1120128438103.9277,48715802252.79685
2021-03-14 23:01:00.625,60268.170294709016,1124243533504.5674,48439265007.42776
2021-03-15 00:07:34.967,59195.39988565917,1111684638819.0723,48071938731.44986
2021-03-15 01:05:21.846,59687.036158902265,1114319557245.524,49549787475.42801
2021-03-15 02:03:26.734,60142.79928837695,1121912378345.682,50145839467.72012
2021-03-15 03:04:51.734,60209.23663824686,1124987073396.4485,50172774655.85087
2021-03-15 04:01:30.985,60520.558882163925,1127202425459.2253,50150643334.49859
2021-03-15 05:05:29.970,59753.77686143004,1114278162336.7925,50022143077.92417
2021-03-15 06:06:13.369,59116.172963045894,1104851221251.5002,50104657094.618324
2021-03-15 07:03:20.980,58697.51987420351,1094961497174.4738,51511782768.85972
2021-03-15 08:01:47.712,58055.508817991344,1089158390287.9957,54959603590.910324
2021-03-15 09:02:19.055,57820.59792846678,1083311622900.4917,56048774235.25231
2021-03-15 10:03:38.633,55527.63692550928,1035464946612.2109,60516480934.02079
2021-03-15 11:01:07.855,56553.590802835075,1047507614814.1409,64070736808.25892
2021-03-15 12:03:42.991,56397.15062504499,1055741944180.3838,63749846032.34874
2021-03-15 13:08:05.223,57083.81634335159,1055886457782.7373,66937109811.51152
2021-03-15 14:01:55.926,57157.64717060753,1064792840078.3971,66288615168.27822
2021-03-15 15:03:23.360,56711.812936868315,1064208673247.5623,67174005410.3204
2021-03-15 16:01:03.714,56304.65154515878,1050942887134.5773,67915486775.695786
2021-03-15 17:01:10.769,56410.942916697844,1055025630528.2648,68087924863.53465
2021-03-15 18:02:12.017,55939.55161067859,1043541147386.887,68674838177.6244
2021-03-15 19:08:29.404,56255.40132398365,1048175319132.4121,69587974012.78552
2021-03-15 20:05:23.378,56860.21594649329,1059436040299.452,70465268989.93274
2021-03-15 21:01:00.604,56486.761398087074,1053595787720.6975,70639387049.47968
2021-03-15 22:01:33.652,57004.74625996393,1061759233511.0624,71523965164.10658
2021-03-15 23:05:00.955,56225.514894505184,1050601961574.5925,71216528201.472
2021-03-16 00:04:04.073,55856.64915126205,1042081985302.4164,70611079922.93135
2021-03-16 01:02:17.727,54314.17985218141,1013233740851.4368,70341886605.09314
2021-03-16 02:00:36.744,54740.84369741205,1021195530073.6857,73151798402.95361
2021-03-16 03:06:25.754,54700.96297339235,1019369735023.0603,73778160171.75287
2021-03-16 04:01:55.087,54461.8016382057,1015994440376.014,74942916667.57852
2021-03-16 05:03:00.592,54618.35852651182,1018918095152.8976,75243224632.27742
2021-03-16 06:01:29.240,54100.0562778398,1004745833132.7516,74861048245.32918
2021-03-16 07:05:43.549,55493.410561825534,1034332267955.3279,76014307549.27777
2021-03-16 08:08:07.435,55447.27738063856,1034188019865.7485,73721945124.25925
2021-03-16 09:04:43.752,56098.88854341092,1046543671102.7699,73899075468.5661
2021-03-16 10:02:52.630,55990.39311913381,1047569254671.5896,68513028454.24088
2021-03-16 11:07:17.634,56035.95348876245,1045907669127.9967,66930555685.60541
2021-03-16 12:01:48.767,55505.133810481835,1032234178238.0072,66054179371.40269
2021-03-16 13:02:58.721,55063.929779567785,1027246518600.9712,64135294803.31619
2021-03-16 14:01:44.861,55344.306190085685,1033566733597.7367,63619869517.06526
2021-03-16 15:03:29.565,55701.12109199864,1039136776322.5891,63059838628.89763
2021-03-16 16:06:00.509,55944.49906426915,1043332578701.9874,62705871160.90011
2021-03-16 17:01:36.819,55793.71463035712,1041693635355.6351,61610902465.11318
2021-03-16 18:10:21.233,55515.00437537398,1034106442424.9229,61622433974.59093
2021-03-16 19:04:34.642,55529.357364636984,1036443125791.3417,61919556098.64152
2021-03-16 20:06:51.062,55953.57246344578,1043407587228.6842,60782053531.89615
2021-03-16 21:05:19.695,56531.53178588806,1054545582464.1112,63066147486.04982
2021-03-16 22:01:45.297,56607.05456067917,1056054473644.5378,63165902570.040596
2021-03-16 23:03:35.840,56561.46001030555,1058276409303.3033,63236156479.40486
2021-03-17 00:03:36.579,56830.253335076224,1060221966894.7418,63219904254.35453
2021-03-17 01:04:38.701,56591.53406938549,1054941819736.7476,59444968247.25523
2021-03-17 02:03:14.276,56350.27244719438,1051271358978.1277,58013835158.05872
2021-03-17 03:03:40.730,56021.43856397972,1042556866051.2958,57523105369.23186
2021-03-17 04:03:25.501,55767.55745545818,1040969070102.431,56594707574.54546
2021-03-17 05:01:12.652,55808.06977991423,1043746540194.6315,56612033059.83586
2021-03-17 06:01:34.642,56072.65354449394,1046098770043.6932,54138405081.00793
2021-03-17 07:01:57.436,56390.313112672535,1051539750996.0149,55368382701.25069
2021-03-17 08:07:50.393,55982.956997777146,1043728664707.8896,54112193420.83664
